accountID,companyID,label,initialPurchaseMonth,bin_Efiles,bin_CustomerSpend,firmSize_NumPreparers,productUsage_NumLogs,firmLocation_UrbanRural,numClients,customerSupport_Flag,usedPromotion_Flag,All States,Efile,Evaluation,Federal,First State,Portal,Prior Year,Upgrade,Enterprise,UnlimitedEfile,Pre-paid E-file
5433917,70301,non_churned,12.0,4-10 efiles,$301-$370,1.0,5286.2,81.0,152.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40119271,58435,non_churned,10.0,<= 3 efiles,$371-$468,1.0,984.6,15.0,81.2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
471846,39109,non_churned,2.0,<= 3 efiles,$371-$468,1.0,1055.2,8.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
309118,95350,non_churned,2.0,<= 3 efiles,$371-$468,1.0,749.8,4.0,80.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11976860,31900,non_churned,2.0,58-128 efiles,$301-$370,1.0,881.8,8.0,96.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74667891,3912,non_churned,2.0,<= 3 efiles,$371-$468,1.0,881.8,2.0,96.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24784611,23694,non_churned,8.0,<= 3 efiles,$301-$370,1.0,1289.0,10.4,48.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67479616,34518,non_churned,1.0,<= 3 efiles,$629-$866,2.0,1328.0,32.0,41.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
45084160,86137,non_churned,1.0,19-31 efiles,$371-$468,1.0,2692.4,15.0,435.8,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8036504,13936,non_churned,2.0,11-18 efiles,$469-$628,1.0,643.8,2.0,46.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92617318,79331,non_churned,2.0,4-10 efiles,$301-$370,1.0,1691.0,5.0,56.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90822159,34369,non_churned,2.0,<= 3 efiles,$867-$1191,1.0,784.8,1.0,59.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6296356,49301,non_churned,2.0,<= 3 efiles,$371-$468,1.0,874.0,3.0,100.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
65312786,14399,non_churned,2.0,<= 3 efiles,<= $300,1.0,644.0,13.0,72.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31452854,24395,non_churned,1.0,<= 3 efiles,$301-$370,1.0,105.4,4.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75031511,33959,non_churned,2.0,19-31 efiles,<= $300,1.0,2271.6,417.0,84.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427190,63197,non_churned,2.0,<= 3 efiles,<= $300,1.0,2296.6,1.0,139.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40139985,97304,non_churned,2.0,11-18 efiles,$301-$370,1.0,378.8,56.0,20.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6809770,50504,non_churned,2.0,<= 3 efiles,$469-$628,1.0,985.0,4.0,75.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67105199,82306,non_churned,1.0,<= 3 efiles,$301-$370,1.0,735.6,297.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7600297,29734,non_churned,2.0,19-31 efiles,$301-$370,1.0,874.0,11.0,100.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56141347,38819,non_churned,1.0,32-57 efiles,$867-$1191,1.0,1721.0,234.0,89.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17547583,38188,non_churned,1.0,11-18 efiles,$301-$370,1.0,2499.4,20.0,161.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17743204,73355,non_churned,10.0,19-31 efiles,$1999-$2988,1.0,1377.0,37.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
48741784,3866,non_churned,11.0,58-128 efiles,$867-$1191,1.0,6856.4,1.0,525.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1474003,64337,non_churned,11.0,58-128 efiles,$867-$1191,1.0,481.2,47.0,95.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76218427,43388,non_churned,1.0,11-18 efiles,$867-$1191,1.0,2051.4,945.0,189.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30373147,47137,non_churned,1.0,32-57 efiles,$1401-$1998,1.0,2049.4,4.0,244.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10765345,81363,non_churned,1.0,11-18 efiles,$469-$628,1.0,1010.4,85.0,133.8,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48501074,10437,non_churned,12.0,> 128 efiles,$1192-$1400,1.0,3334.0,2.0,132.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
25371137,86030,non_churned,1.0,4-10 efiles,$1192-$1400,1.0,1745.8,6.0,169.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
19174216,73668,non_churned,1.0,32-57 efiles,$301-$370,1.0,4320.0,4.0,180.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7041808,23452,non_churned,10.0,4-10 efiles,$469-$628,1.0,968.4,10.0,75.4,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67215036,66380,non_churned,1.0,11-18 efiles,$371-$468,1.0,4823.0,1.0,128.2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19004975,78930,non_churned,1.0,4-10 efiles,$371-$468,1.0,501.2,4.0,85.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42511773,31863,non_churned,1.0,<= 3 efiles,$301-$370,1.0,3223.2,25.4,130.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10375674,38684,non_churned,1.0,> 128 efiles,$1401-$1998,2.0,8653.0,203.0,362.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
38015691,54538,non_churned,1.0,<= 3 efiles,$371-$468,1.0,831.2,186.0,133.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
83112738,34882,non_churned,1.0,<= 3 efiles,$371-$468,3.0,4691.4,62.0,390.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7897391,89388,non_churned,1.0,19-31 efiles,$301-$370,1.0,596.2,15.0,161.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8555135,83809,non_churned,1.0,<= 3 efiles,$1192-$1400,1.0,90.0,33.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
51522779,84938,non_churned,2.0,11-18 efiles,$629-$866,1.0,1373.2,12.0,61.4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70198032,83791,non_churned,2.0,<= 3 efiles,<= $300,1.0,536.2,2.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41968505,83239,non_churned,2.0,19-31 efiles,$301-$370,1.0,244.6,27.0,52.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17143515,87397,non_churned,1.0,32-57 efiles,$867-$1191,1.0,1716.4,3.0,94.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14681637,33734,non_churned,12.0,<= 3 efiles,$371-$468,1.0,6409.2,2.0,251.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18163788,97423,non_churned,2.0,<= 3 efiles,$469-$628,1.0,1805.4,1.0,76.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86611565,18932,non_churned,2.0,4-10 efiles,$301-$370,1.0,1887.8,7.0,72.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55006104,93349,non_churned,2.0,4-10 efiles,$371-$468,1.0,184.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
41282152,73149,non_churned,2.0,4-10 efiles,$867-$1191,1.0,504.0,9.0,69.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65714527,35826,non_churned,1.0,19-31 efiles,$867-$1191,1.0,1874.6,61.0,133.8,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3391428,99483,non_churned,2.0,<= 3 efiles,$301-$370,1.0,705.6,1.0,111.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16812942,39650,non_churned,2.0,4-10 efiles,<= $300,1.0,504.0,16.0,69.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72416442,17323,non_churned,12.0,4-10 efiles,$469-$628,1.0,8643.8,10.0,425.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73145287,95369,non_churned,2.0,58-128 efiles,$1192-$1400,4.0,2739.0,18.0,199.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
74846517,3679,non_churned,2.0,<= 3 efiles,$301-$370,1.0,733.4,72.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94810456,34809,non_churned,2.0,11-18 efiles,<= $300,1.0,557.4,53.0,31.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75518947,38499,non_churned,2.0,58-128 efiles,$867-$1191,1.0,362.2,16.0,31.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16825619,39385,non_churned,2.0,<= 3 efiles,$301-$370,1.0,362.2,24.0,31.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7221465,93594,non_churned,2.0,<= 3 efiles,$629-$866,1.0,941.4,13.0,82.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
65135864,83975,non_churned,2.0,<= 3 efiles,$301-$370,1.0,589.2,6.0,28.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39668781,824,non_churned,2.0,11-18 efiles,$469-$628,1.0,220.4,102.0,121.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10374623,33498,non_churned,1.0,11-18 efiles,$469-$628,1.0,638.4,5.0,119.4,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88829816,3404,non_churned,2.0,<= 3 efiles,$469-$628,1.0,230.4,25.0,121.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5397152,49104,non_churned,11.0,<= 3 efiles,$371-$468,1.0,335.6,1.0,123.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81605450,4561,non_churned,3.0,<= 3 efiles,$301-$370,1.0,609.8,3.0,23.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43389148,4231,non_churned,3.0,<= 3 efiles,$301-$370,1.0,5939.4,1.0,923.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71381044,4383,non_churned,5.0,<= 3 efiles,$301-$370,1.0,1896.6,12.0,77.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1880106,44250,non_churned,3.0,4-10 efiles,$469-$628,1.0,1734.8,9.0,73.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70002831,4882,non_churned,3.0,<= 3 efiles,<= $300,1.0,666.4,103.0,92.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95366610,39403,non_churned,3.0,<= 3 efiles,$1192-$1400,1.0,302.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28481415,32098,non_churned,10.0,<= 3 efiles,$371-$468,1.0,1226.4,1.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7571232,30844,non_churned,3.0,4-10 efiles,$301-$370,1.0,395.0,10.0,46.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
89983891,40106,non_churned,3.0,<= 3 efiles,$1192-$1400,1.0,76.0,22.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4741451,97344,non_churned,1.0,11-18 efiles,$867-$1191,1.0,6002.4,1.0,440.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8081959,50664,non_churned,3.0,19-31 efiles,$629-$866,1.0,181.2,32.0,220.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81821435,59535,non_churned,2.0,<= 3 efiles,$629-$866,1.0,1251.0,4.0,151.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19910409,46902,non_churned,3.0,<= 3 efiles,$371-$468,1.0,5526.6,26.0,190.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79897414,30275,non_churned,1.0,> 128 efiles,<= $300,15.0,6218.0,6.0,369.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
11841393,65923,non_churned,2.0,<= 3 efiles,$371-$468,1.0,1251.0,12.0,111.6,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
32972319,48072,non_churned,4.0,4-10 efiles,$629-$866,1.0,255.0,2.0,10.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71717259,47077,non_churned,4.0,4-10 efiles,$469-$628,1.0,354.0,1.0,189.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61911412,5854,non_churned,4.0,<= 3 efiles,$469-$628,1.0,220.0,14.0,10.4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99313113,39940,non_churned,4.0,<= 3 efiles,$301-$370,1.0,193.0,78.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
73148747,3553,non_churned,5.0,58-128 efiles,$867-$1191,1.0,8916.6,1.0,257.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11015582,27354,non_churned,7.0,4-10 efiles,<= $300,1.0,444.6,1.0,215.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90946412,33915,non_churned,9.0,<= 3 efiles,$1192-$1400,1.0,12050.0,190.0,670.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
63125739,32390,non_churned,5.0,19-31 efiles,<= $300,1.0,11911.8,10.0,437.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74715438,27321,non_churned,12.0,58-128 efiles,$1192-$1400,1.0,2789.0,4.0,73.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7594690,39014,non_churned,7.0,11-18 efiles,$469-$628,1.0,4808.6,6.0,170.6,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3996622,28386,non_churned,11.0,32-57 efiles,$1192-$1400,1.0,874.0,15.0,100.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
76712745,41273,non_churned,12.0,32-57 efiles,$867-$1191,3.0,783.0,34.0,37.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
37671114,47399,non_churned,1.0,19-31 efiles,<= $300,1.0,2356.2,34.0,93.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60913041,32895,non_churned,12.0,58-128 efiles,$867-$1191,1.0,3894.6,391.0,121.4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46411517,3770,non_churned,11.0,4-10 efiles,<= $300,1.0,1508.4,3.0,609.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93415387,26339,non_churned,11.0,<= 3 efiles,$371-$468,1.0,184.4,4.0,83.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79495141,73696,non_churned,11.0,> 128 efiles,$1192-$1400,2.0,9843.0,6.0,158.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
11172456,27230,non_churned,12.0,58-128 efiles,$867-$1191,1.0,1836.0,98.0,158.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63313787,40933,non_churned,5.0,32-57 efiles,$867-$1191,1.0,918.4,81.0,78.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19403760,58533,non_churned,5.0,58-128 efiles,$867-$1191,1.0,3505.0,116.0,59.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
61425132,82643,non_churned,5.0,19-31 efiles,$867-$1191,1.0,794.0,5.0,52.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7253551,12320,non_churned,8.0,58-128 efiles,$1192-$1400,8.0,856.8,14.0,177.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
22194476,13628,non_churned,11.0,19-31 efiles,$629-$866,1.0,14115.6,1.0,287.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40847111,25883,non_churned,9.0,58-128 efiles,$867-$1191,3.0,3347.8,30.0,288.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
91273194,47863,non_churned,11.0,19-31 efiles,$469-$628,1.0,8859.4,2.0,179.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4517524,59403,non_churned,8.0,58-128 efiles,$867-$1191,1.0,879.4,79.0,111.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1877377,34835,non_churned,7.0,19-31 efiles,$629-$866,1.0,1906.4,51.0,160.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
64126475,33137,non_churned,12.0,58-128 efiles,$867-$1191,1.0,8643.8,3.0,425.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
348932,13301,non_churned,11.0,32-57 efiles,$867-$1191,1.0,389.6,66.0,187.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21034717,43766,non_churned,12.0,<= 3 efiles,$1192-$1400,1.0,124.0,248.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
98517447,33694,non_churned,11.0,11-18 efiles,$867-$1191,1.0,2066.4,37.0,104.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7654771,37320,non_churned,12.0,58-128 efiles,$867-$1191,1.0,3281.8,1.0,97.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63403173,34649,non_churned,6.0,32-57 efiles,$867-$1191,1.0,246.6,9.0,49.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51728028,97831,non_churned,1.0,> 128 efiles,$867-$1191,1.0,1384.0,256.0,133.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24461795,71137,non_churned,12.0,4-10 efiles,$371-$468,1.0,3333.6,1.0,146.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5216316,73082,non_churned,12.0,> 128 efiles,$1192-$1400,5.0,6316.0,6.0,208.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
81752140,70837,non_churned,1.0,19-31 efiles,$371-$468,1.0,2271.6,55.0,72.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300360,53571,non_churned,1.0,11-18 efiles,$867-$1191,1.0,1808.8,3.0,110.8,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
67841474,97318,non_churned,1.0,> 128 efiles,$867-$1191,1.0,10510.6,18.0,889.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1312383,8737,non_churned,1.0,> 128 efiles,$1192-$1400,2.0,107.6,190.0,95.8,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
91478953,37978,non_churned,1.0,> 128 efiles,$867-$1191,1.0,4638.4,16.0,477.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80722140,35937,non_churned,1.0,<= 3 efiles,$371-$468,1.0,2958.4,189.0,88.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78284716,23793,non_churned,12.0,11-18 efiles,$469-$628,1.0,8643.8,67.0,425.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94975519,85380,non_churned,1.0,4-10 efiles,<= $300,1.0,501.2,417.0,85.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77126704,39873,non_churned,1.0,4-10 efiles,<= $300,1.0,2239.6,15.0,85.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20716716,82903,non_churned,1.0,32-57 efiles,$867-$1191,1.0,580.2,1.0,34.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71542323,71299,non_churned,1.0,4-10 efiles,<= $300,1.0,633.8,17.0,95.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54785761,58934,non_churned,1.0,19-31 efiles,<= $300,3.0,2886.0,945.0,180.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880602,85103,non_churned,1.0,11-18 efiles,$301-$370,1.0,1154.2,2.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22741917,51553,non_churned,10.0,<= 3 efiles,<= $300,1.0,920.8,44.0,82.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81640247,98322,non_churned,12.0,32-57 efiles,$371-$468,1.0,1558.8,3.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15741657,63852,non_churned,1.0,<= 3 efiles,$371-$468,1.0,2584.2,196.0,123.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
77463471,87643,non_churned,1.0,32-57 efiles,$1192-$1400,1.0,722.0,116.0,38.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
47617697,60837,non_churned,1.0,32-57 efiles,$867-$1191,2.0,3969.2,2.0,209.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
81676344,36741,non_churned,1.0,> 128 efiles,$1192-$1400,6.0,4516.0,473.0,378.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
65267071,49883,non_churned,1.0,32-57 efiles,$469-$628,1.0,3428.0,27.0,180.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27899571,85838,non_churned,1.0,<= 3 efiles,<= $300,1.0,888.0,63.0,112.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293732,99438,non_churned,2.0,<= 3 efiles,$469-$628,1.0,1765.0,1.0,119.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81191316,23292,non_churned,2.0,<= 3 efiles,$371-$468,1.0,1664.2,120.0,76.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
